,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
348,1399,Bruno Alves,33,2679,0,0.9128265902400017,0,0.5315637122839689,24,7,4,0,D S,Parma Calcio 1913,0,0.9128265902400017,4.636414716951549,4.169879690743983
349,1400,Nicola Murru,28,2261,0,0.35641520097851753,0,0.9010650049895048,8,17,4,1,D M S,Sampdoria,0,0.35641520097851753,3.614534789696336,2.770351467654109
350,1401,Panagiotis Tachtsidis,28,2016,0,0.6986531093716621,2,1.1147235976532102,27,23,5,1,M S,Lecce,0,0.6986531093716621,7.605484394356608,6.530227264389396
351,1410,Rafael,6,451,0,0,0,0,0,0,0,0,GK S,Cagliari,0,0,0.7655131071805954,0.7655131071805954
352,1420,Maximiliano Olivera,1,8,0,0.01589840091764927,0,0,1,0,0,0,S,Fiorentina,0,0.01589840091764927,0.31993600726127625,0.31993600726127625
353,1431,Sebastien De Maio,21,1506,0,1.6880771722644567,0,0,9,0,1,0,D S,Udinese,0,1.6880771722644567,3.4519604882225394,3.3290044954046607
354,1435,Nenad Tomovic,23,1763,0,0.7678706953302026,1,0.38390570133924484,10,9,5,1,D S,SPAL 2013,0,0.7678706953302026,2.122757585719228,1.2752313185483217
355,1436,Sebastián Cristóforo,1,90,0,0,0,0.19568799436092377,0,3,0,0,M,Fiorentina,0,0,0.18849599361419678,0.18849599361419678
356,1437,Ângelo Da Costa,1,90,0,0,0,0,0,0,0,0,GK,Bologna,0,0,0.030406400561332703,0.030406400561332703
357,1454,Alex Ferrari,12,1005,0,0.2835877947509289,0,0.6160100102424622,4,2,4,0,D S,Sampdoria,0,0.2835877947509289,0.8782354835420847,0.8638524804264307
358,1458,Ibrahima Mbaye,20,1510,0,0.49434429965913296,3,1.3043834902346134,6,8,5,0,D S,Bologna,0,0.49434429965913296,3.798299502581358,3.3616504091769457
