,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
380,4918,Patrick Cutrone,7,95,0,0.535616809502244,0,0.30850398540496826,3,1,0,0,S,Valencia,0,0.535616809502244,0.8441207949072123,0
381,5033,Iván Villar,21,1771,0,0,0,0,0,0,1,0,GK S,Celta Vigo,0,0,0.9167277831584215,0.9167277831584215
382,5042,Fernando Pacheco,38,3348,0,0,0,0,0,0,1,0,GK S,Alaves,0,0,1.1987776104360819,1.1987776104360819
383,5044,Víctor Laguardia,32,2634,0,1.14290932379663,1,0.6068761013448238,9,4,5,1,D S,Alaves,0,1.14290932379663,3.4273240994662046,2.944887114688754
384,5045,Manu García,25,1092,0,0.4699548836797476,0,0.2805685047060251,11,5,6,1,M S,Alaves,0,0.4699548836797476,1.1602842947468162,0.5733497049659491
385,5057,Jasper Cillessen,10,900,0,0,0,0,0,0,0,0,GK,Valencia,0,0,0.39322539884597063,0.39322539884597063
386,5066,David Timor,30,1379,0,0.6020129090175033,0,1.5629708813503385,18,12,5,1,D M S,Getafe,0,0.6020129090175033,0.8435618001967669,0.6980448812246323
387,5077,Mikel Vesga,30,1728,0,1.3534436747431755,1,1.396158680319786,22,12,7,0,M S,Athletic Club,0,1.3534436747431755,7.791684158146381,6.613866522908211
388,5081,Edu Expósito,31,2467,0,2.968141415156424,3,3.3705406840890646,43,43,4,0,M S,Eibar,0,1.4815854961052537,7.451551333069801,4.352263800799847
389,5087,Roberto Jiménez,13,1170,0,0,0,0,0,0,0,0,GK,Real Valladolid,0,0,1.4142475742846727,1.4142475742846727
390,5101,Carlos Clerc,35,2772,0,0.2664439007639885,3,3.3764721462503076,6,22,5,0,D S,Levante,0,0.2664439007639885,11.409060135483742,8.03650764375925
391,5109,Rui Silva,32,2880,0,0,0,0.036631301045417786,0,1,1,0,GK,Granada,0,0,2.4324074927717447,2.395776191726327
392,5117,Víctor Díaz,17,815,0,0.4838415887206793,2,0.7206897679716349,5,8,3,0,D S,Granada,0,0.4838415887206793,1.209701981395483,1.0934065990149975
393,5120,Nano,1,5,0,0,0,0,0,0,0,0,S,Cadiz,0,0,0,0
394,5124,Alberto Rodríguez,12,851,0,0.13881519809365273,0,0.143954299390316,3,2,2,1,D S,Alaves,0,0.13881519809365273,0.13735400140285492,0.13735400140285492
395,5126,José Ángel,14,906,0,0.026206878945231438,0,1.0096257952973247,2,9,3,0,D M S,Eibar,0,0.026206878945231438,1.9995042346417904,1.160021310672164
396,5128,Oier,32,2097,0,1.0907562021166086,2,2.011466802097857,16,15,9,0,M S,Osasuna,0,1.0907562021166086,4.405683446675539,2.2502286173403263
397,5131,Eugeni,3,109,0,0,0,0.105772003531456,0,1,0,0,M S,SD Huesca,0,0,0.08603759855031967,0.08603759855031967
398,5133,Aarón Martín,19,1541,0,0.1826076004654169,3,0.937577873468399,5,6,1,0,D S,Celta Vigo,0,0.1826076004654169,4.7966314712539315,4.4880482675507665
